"1 _ 1",,,"1 _ 2",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
,,,"3,76","0,272433","18,5815","3,76","0,2514521","18,58138","3,76","0,3655752","18,58113","3,76","0,3531774","18,581","3,76","0,2740224","18,58138","3,76","0,2692541","18,5815","3,76","0,3240903","18,58125",,,
,,,"3,77","0,275294","18,63138","3,77","0,2524058","18,63125","3,77","0,369072","18,63125","3,77","0,3528595","18,631","3,77","0,2772013","18,6315","3,77","0,2668699","18,63138","3,77","0,3170967","18,63125",,,
,,,"3,78","0,2772013","18,68138","3,78","0,2590815","18,68138","3,78","0,3757477","18,68113","3,78","0,3507932","18,68125","3,78","0,2803802","18,68138","3,78","0,2649625","18,68125","3,78","0,3142357","18,68113",,,
,,,"3,79","0,2792676","18,73138","3,79","0,2621015","18,73138","3,79","0,3773371","18,73113","3,79","0,3523827","18,73125","3,79","0,284036","18,73125","3,79","0,2657572","18,73125","3,79","0,3155073","18,73125",,,
,,,"3,8","0,284036","18,7815","3,8","0,2609889","18,78138","3,8","0,377814","18,78113","3,8","0,35127","18,78113","3,8","0,2876917","18,78125","3,8","0,2670288","18,78138","3,8","0,3174146","18,78125",,,
,,,"3,81","0,2892812","18,8315","3,81","0,2649625","18,83138","3,81","0,3840128","18,83125","3,81","0,3507932","18,831","3,81","0,2915064","18,8315","3,81","0,2678235","18,83125","3,81","0,3205935","18,83125",,,
,,,"3,82","0,2923012","18,88125","3,82","0,266552","18,88125","3,82","0,3871918","18,88125","3,82","0,3555616","18,88125","3,82","0,2964338","18,8815","3,82","0,2705256","18,88125","3,82","0,3256798","18,88113",,,
,,,"3,83","0,2923012","18,93138","3,83","0,2646446","18,93138","3,83","0,3884633","18,931","3,83","0,3579458","18,93113","3,83","0,30152","18,93125","3,83","0,2741814","18,93125","3,83","0,3288587","18,93138",,,
,,,"3,84","0,2911886","18,9815","3,84","0,2702077","18,98138","3,84","0,3968875","18,98113","3,84","0,3582636","18,98113","3,84","0,3046989","18,98138","3,84","0,278155","18,98138","3,84","0,3293355","18,98125",,,
,,,"3,85","0,2908707","19,03138","3,85","0,2760887","19,03138","3,85","0,4022916","19,03125","3,85","0,3614426","19,031","3,85","0,3051758","19,0315","3,85","0,2827644","19,03138","3,85","0,3277461","19,03125",,,
,,,"3,86","0,2908707","19,08125","3,86","0,2744993","19,08125","3,86","0,4000664","19,08125","3,86","0,3614426","19,08113","3,86","0,304381","19,0815","3,86","0,2861023","19,08125","3,86","0,3217061","19,08125",,,
,,,"3,87","0,2900759","19,13125","3,87","0,2765656","19,1315","3,87","0,3999074","19,131","3,87","0,3592173","19,13125","3,87","0,3054937","19,13125","3,87","0,2884865","19,13138","3,87","0,3118515","19,13138",,,
,,,"3,88","0,2888044","19,1815","3,88","0,2821287","19,1815","3,88","0,3980001","19,181","3,88","0,3638268","19,181","3,88","0,3083547","19,18125","3,88","0,2907117","19,18138","3,88","0,3031095","19,18138",,,
,,,"3,89","0,2907117","19,2315","3,89","0,2808571","19,23138","3,89","0,3913244","19,23113","3,89","0,3679594","19,23113","3,89","0,3110568","19,2315","3,89","0,2932549","19,23125","3,89","0,2991358","19,23138",,,
,,,"3,9","0,295639","19,28125","3,9","0,2819697","19,28138","3,9","0,3871918","19,28113","3,9","0,3678004","19,28125","3,9","0,3121694","19,28138","3,9","0,2962748","19,28138","3,9","0,2994537","19,28125",,,
,,,"3,91","0,3007253","19,33113","3,91","0,2891223","19,3315","3,91","0,3794034","19,331","3,91","0,3714561","19,33125","3,91","0,3118515","19,33125","3,91","0,2991358","19,33138","3,91","0,3019969","19,33138",,,
,,,"3,92","0,3046989","19,38138","3,92","0,2907117","19,38138","3,92","0,3638268","19,381","3,92","0,3746351","19,38125","3,92","0,3121694","19,38125","3,92","0,30152","19,38138","3,92","0,3051758","19,38138",,,
,,,"3,93","0,3097852","19,43138","3,93","0,2876917","19,43125","3,93","0,3504753","19,43113","3,93","0,3733635","19,43113","3,93","0,3137589","19,4315","3,93","0,3031095","19,43138","3,93","0,3089905","19,43125",,,
,,,"3,94","0,3153483","19,48113","3,94","0,2848307","19,48125","3,94","0,3391902","19,48113","3,94","0,3781319","19,48138","3,94","0,3166199","19,48138","3,94","0,3035863","19,48125","3,94","0,3134409","19,48113",,,
,,,"3,95","0,3182093","19,53113","3,95","0,2773603","19,53138","3,95","0,3229777","19,531","3,95","0,3868739","19,53125","3,95","0,3190041","19,53125","3,95","0,3042221","19,53138","3,95","0,3177325","19,5315",,,
,,,"3,96","0,3201167","19,58138","3,96","0,2702077","19,5815","3,96","0,3121694","19,581","3,96","0,3905296","19,581","3,96","0,3210703","19,58138","3,96","0,3051758","19,5815","3,96","0,319322","19,58138",,,
,,,"3,97","0,3240903","19,63125","3,97","0,2689362","19,63113","3,97","0,30756","19,63113","3,97","0,3959338","19,63125","3,97","0,3234545","19,6315","3,97","0,307401","19,6315","3,97","0,316302","19,6315",,,
,,,"3,98","0,3296534","19,68125","3,98","0,266552","19,68113","3,98","0,298659","19,68113","3,98","0,4024506","19,68125","3,98","0,324885","19,68138","3,98","0,3102621","19,68138","3,98","0,3094673","19,68125",,,
,,,"3,99","0,3344218","19,73113","3,99","0,2625783","19,73138","3,99","0,2923012","19,731","3,99","0,4056295","19,73138","3,99","0,3253619","19,73138","3,99","0,3134409","19,73138","3,99","0,2999306","19,73138",,,
,,,"4","0,3393491","19,78138","4","0,2625783","19,78138","4","0,292778","19,781","4","0,4126231","19,78113","4","0,325044","19,78138","4","0,3174146","19,7815","4","0,2911886","19,78138",,,
,,,"4,01","0,3465017","19,83138","4,01","0,260512","19,83125","4,01","0,2911886","19,83113","4,01","0,4229546","19,83113","4,01","0,3245672","19,8315","4,01","0,3225009","19,83138","4,01","0,2872149","19,83125",,,
,,,"4,02","0,3550847","19,88113","4,02","0,2557437","19,88113","4,02","0,2900759","19,88113","4,02","0,4281998","19,88125","4,02","0,3253619","19,8815","4,02","0,3277461","19,88125","4,02","0,2895991","19,88125",,,
,,,"4,03","0,3638268","19,93113","4,03","0,2551079","19,93138","4,03","0,2932549","19,93113","4,03","0,433286","19,93125","4,03","0,3285408","19,93125","4,03","0,3344218","19,93138","4,03","0,2935728","19,93138",,,
,,,"4,04","0,3722509","19,98138","4,04","0,2535184","19,98138","4,04","0,2935728","19,98113","4,04","0,4432996","19,98113","4,04","0,3320376","19,98138","4,04","0,3417333","19,98138","4,04","0,2967516","19,98138",,,
,,,"4,05","0,3817876","20,03113","4,05","0,2514521","20,03125","4,05","0,2948443","20,03125","4,05","0,4491806","20,03125","4,05","0,3328323","20,03138","4,05","0,3472964","20,03138","4,05","0,3018379","20,03138",,,
,,,"4,06","0,3913244","20,08125","4,06","0,2532005","20,08113","4,06","0,30152","20,08125","4,06","0,4520416","20,08138","4,06","0,3320376","20,08138","4,06","0,3511111","20,08113","4,06","0,3078779","20,08113",,,
,,,"4,07","0,3980001","20,13125","4,07","0,2511342","20,13138","4,07","0,3034274","20,13113","4,07","0,4580816","20,13138","4,07","0,3306071","20,13125","4,07","0,3560384","20,13138","4,07","0,3118515","20,13138",,,
,,,"4,08","0,401179","20,18138","4,08","0,2452533","20,18138","4,08","0,3019969","20,18113","4,08","0,4595121","20,18125","4,08","0,3288587","20,18138","4,08","0,3635089","20,1815","4,08","0,3126462","20,1815",,,
,,,"4,09","0,4035632","20,23125","4,09","0,2452533","20,23113","4,09","0,3066063","20,23125","4,09","0,4576047","20,23125","4,09","0,3253619","20,2315","4,09","0,3709793","20,23138","4,09","0,3115336","20,23125",,,
,,,"4,1","0,4064242","20,28113","4,1","0,2442996","20,28113","4,1","0,3099442","20,28113","4,1","0,4588763","20,28138","4,1","0,3209114","20,2815","4,1","0,3767014","20,28138","4,1","0,3066063","20,28125",,,
,,,"4,11","0,4075368","20,33125","4,11","0,243187","20,33138","4,11","0,3099442","20,33113","4,11","0,4552206","20,33125","4,11","0,3129641","20,33138","4,11","0,3809929","20,33125","4,11","0,298659","20,33138",,,
,,,"4,12","0,4035632","20,38138","4,12","0,2532005","20,38138","4,12","0,3153483","20,38113","4,12","0,4445712","20,38125","4,12","0,3019969","20,38138","4,12","0,3829002","20,3815","4,12","0,2923012","20,3815",,,
,,,"4,13","0,3943443","20,43138","4,13","0,2570152","20,43138","4,13","0,3182093","20,43125","4,13","0,4364649","20,43113","4,13","0,2930959","20,4315","4,13","0,3817876","20,4315","4,13","0,2908707","20,43138",,,
,,,"4,14","0,380675","20,481","4,14","0,2463659","20,48125","4,14","0,3158251","20,48125","4,14","0,4254977","20,48138","4,14","0,2880096","20,4815","4,14","0,3782908","20,48125","4,14","0,2946854","20,48113",,,
,,,"4,15","0,3643036","20,53125","4,15","0,2479553","20,5315","4,15","0,3185272","20,53125","4,15","0,409921","20,53138","4,15","0,284036","20,53125","4,15","0,3738403","20,53113","4,15","0,3019969","20,53138",,,
,,,"4,16","0,3471375","20,58138","4,16","0,2574921","20,5815","4,16","0,322183","20,58125","4,16","0,3976822","20,58125","4,16","0,2789497","20,5815","4,16","0,3674825","20,58138","4,16","0,3113747","20,58138",,,
,,,"4,17","0,3304482","20,63138","4,17","0,2516111","20,63125","4,17","0,319322","20,63138","4,17","0,3856023","20,63113","4,17","0,2741814","20,63138","4,17","0,3600121","20,63138","4,17","0,3194809","20,63138",,,
,,,"4,18","0,3147125","20,68125","4,18","0,2503395","20,68125","4,18","0,3190041","20,68125","4,18","0,3685951","20,68138","4,18","0,269413","20,68138","4,18","0,3511111","20,68125","4,18","0,3256798","20,68113",,,
,,,"4,19","0,298659","20,73125","4,19","0,2636909","20,7315","4,19","0,3202756","20,73113","4,19","0,3558795","20,73138","4,19","0,2644857","20,73138","4,19","0,339667","20,73125","4,19","0,3314018","20,73138",,,
,,,"4,2","0,2835592","20,78138","4,2","0,266552","20,78138","4,2","0,3178914","20,78113","4,2","0,3471375","20,78125","4,2","0,2597173","20,78125","4,2","0,3269514","20,7815","4,2","0,3345807","20,78138",,,
,,,"4,21","0,2721151","20,83138","4,21","0,263373","20,83125","4,21","0,319322","20,83138","4,21","0,3383954","20,83113","4,21","0,2574921","20,8315","4,21","0,3142357","20,83138","4,21","0,3312429","20,83125",,,
,,,"4,22","0,2644857","20,88113","4,22","0,2717972","20,88125","4,22","0,3237724","20,88138","4,22","0,3356934","20,88138","4,22","0,25781","20,88138","4,22","0,3035863","20,88125","4,22","0,3240903","20,88113",,,
,,,"4,23","0,2573331","20,93125","4,23","0,2748171","20,93138","4,23","0,3225009","20,931","4,23","0,3361702","20,93125","4,23","0,2586047","20,93125","4,23","0,2954801","20,93125","4,23","0,3201167","20,93138",,,
,,,"4,24","0,2514521","20,98138","4,24","0,2670288","20,98125","4,24","0,3226598","20,981","4,24","0,3321966","20,98125","4,24","0,2590815","20,98125","4,24","0,2880096","20,98138","4,24","0,3190041","20,98138",,,
,,,"4,25","0,2498627","21,03138","4,25","0,2681414","21,03125","4,25","0,3272692","21,03138","4,25","0,3312429","21,03113","4,25","0,2597173","21,0315","4,25","0,2808571","21,0315","4,25","0,3185272","21,03125",,,
,,,"4,26","0,2516111","21,08125","4,26","0,2733866","21,08125","4,26","0,3264745","21,08138","4,26","0,3336271","21,08125","4,26","0,2621015","21,08138","4,26","0,2729098","21,08113","4,26","0,319322","21,08113",,,
,,,"4,27","0,2538363","21,13113","4,27","0,2705256","21,13138","4,27","0,3245672","21,13113","4,27","0,330925","21,13138","4,27","0,2678235","21,13125","4,27","0,2660751","21,13125","4,27","0,3253619","21,13138",,,
,,,"4,28","0,2574921","21,18138","4,28","0,2681414","21,18138","4,28","0,3266335","21,181","4,28","0,3288587","21,18113","4,28","0,2757708","21,18125","4,28","0,2630552","21,1815","4,28","0,3372828","21,18138",,,
,,,"4,29","0,2630552","21,23138","4,29","0,2708435","21,23125","4,29","0,3266335","21,23138","4,29","0,3329913","21,231","4,29","0,2816518","21,2315","4,29","0,263373","21,23138","4,29","0,3507932","21,23125",,,
,,,"4,3","0,2668699","21,28113","4,3","0,2717972","21,28125","4,3","0,3285408","21,28138","4,3","0,3356934","21,28138","4,3","0,2848307","21,28138","4,3","0,263373","21,28125","4,3","0,3614426","21,28113",,,
,,,"4,31","0,2686183","21,33113","4,31","0,2713203","21,33138","4,31","0,3369649","21,33113","4,31","0,3380775","21,33125","4,31","0,2880096","21,33125","4,31","0,2630552","21,33125","4,31","0,3671646","21,33138",,,
,,,"4,32","0,2710024","21,38138","4,32","0,2721151","21,38138","4,32","0,3417333","21,38113","4,32","0,3447533","21,381","4,32","0,2924601","21,38125","4,32","0,2646446","21,3815","4,32","0,3709793","21,38138",,,
,,,"4,33","0,2740224","21,43138","4,33","0,2732277","21,43125","4,33","0,342528","21,43125","4,33","0,3492037","21,43113","4,33","0,2972285","21,43138","4,33","0,2689362","21,43138","4,33","0,3714561","21,43125",,,
,,,"4,34","0,2764066","21,48113","4,34","0,2737045","21,48125","4,34","0,3476143","21,48125","4,34","0,3520648","21,48138","4,34","0,3026327","21,4815","4,34","0,2740224","21,48125","4,34","0,369072","21,48113",,,
,,,"4,35","0,2800623","21,53113","4,35","0,2725919","21,53138","4,35","0,3527006","21,531","4,35","0,3582636","21,53125","4,35","0,3081957","21,53125","4,35","0,2787908","21,53138","4,35","0,3670057","21,53138",,,
,,,"4,36","0,2845128","21,58138","4,36","0,2716382","21,58138","4,36","0,3568331","21,581","4,36","0,3614426","21,581","4,36","0,3134409","21,58138","4,36","0,2827644","21,58138","4,36","0,3662109","21,58138",,,
,,,"4,37","0,2876917","21,63138","4,37","0,2725919","21,63125","4,37","0,3655752","21,63125","4,37","0,3608068","21,63113","4,37","0,3170967","21,6315","4,37","0,2861023","21,6315","4,37","0,3666878","21,63138",,,
,,,"4,38","0,2900759","21,68125","4,38","0,2710024","21,68113","4,38","0,3695488","21,68125","4,38","0,363191","21,68138","4,38","0,319322","21,68138","4,38","0,289917","21,68125","4,38","0,3706614","21,68125",,,
,,,"4,39","0,2943675","21,73113","4,39","0,2684593","21,73138","4,39","0,3666878","21,73113","4,39","0,3639857","21,73138","4,39","0,3197988","21,73138","4,39","0,2924601","21,73138","4,39","0,3773371","21,7315",,,
,,,"4,4","0,2991358","21,78125","4,4","0,2708435","21,78138","4,4","0,3666878","21,781","4,4","0,3627141","21,78113","4,4","0,3202756","21,78138","4,4","0,2932549","21,7815","4,4","0,3833771","21,7815",,,
,,,"4,41","0,3018379","21,8315","4,41","0,2710024","21,83125","4,41","0,3674825","21,83125","4,41","0,3655752","21,83125","4,41","0,3232956","21,8315","4,41","0,2951622","21,83138","4,41","0,3903707","21,83125",,,
,,,"4,42","0,3034274","21,88125","4,42","0,2668699","21,88113","4,42","0,3654162","21,88125","4,42","0,3679594","21,8815","4,42","0,328064","21,88138","4,42","0,3012021","21,88125","4,42","0,4000664","21,88125",,,
,,,"4,43","0,3062884","21,93138","4,43","0,2689362","21,93138","4,43","0,3685951","21,931","4,43","0,3655752","21,93138","4,43","0,3325144","21,93125","4,43","0,3083547","21,93125","4,43","0,4051526","21,9315",,,
,,,"4,44","0,3089905","21,9815","4,44","0,2705256","21,98138","4,44","0,371933","21,98113","4,44","0,3674825","21,98125","4,44","0,3353755","21,9815","4,44","0,3118515","21,98138","4,44","0,4019737","21,98138",,,
,,,"4,45","0,3099442","22,03125","4,45","0,263373","22,03113","4,45","0,3678004","22,03125","4,45","0,3709793","22,03125","4,45","0,336806","22,0315","4,45","0,3134409","22,0315","4,45","0,3976822","22,03138",,,
,,,"4,46","0,3102621","22,08125","4,46","0,2622604","22,08113","4,46","0,3655752","22,08125","4,46","0,3706614","22,08138","4,46","0,3376007","22,0815","4,46","0,3169378","22,08125","4,46","0,3932317","22,08113",,,
,,,"4,47","0,3097852","22,13138","4,47","0,2678235","22,13138","4,47","0,3647804","22,131","4,47","0,3754298","22,13138","4,47","0,3383954","22,13125","4,47","0,3201167","22,13138","4,47","0,3821055","22,1315",,,
,,,"4,48","0,3099442","22,1815","4,48","0,2652804","22,18138","4,48","0,3563563","22,181","4,48","0,3822645","22,18113","4,48","0,3385544","22,18138","4,48","0,3205935","22,18138","4,48","0,3701846","22,1815",,,
,,,"4,49","0,3121694","22,23138","4,49","0,2622604","22,23113","4,49","0,3480911","22,23138","4,49","0,3825823","22,23125","4,49","0,3383954","22,2315","4,49","0,3218651","22,23138","4,49","0,3666878","22,23138",,,
,,,"4,5","0,3155073","22,28125","4,5","0,2678235","22,281","4,5","0,3441175","22,28125","4,5","0,3844897","22,28138","4,5","0,3385544","22,2815","4,5","0,3266335","22,28125","4,5","0,3662109","22,28113",,,
,,,"4,51","0,319322","22,33125","4,51","0,2686183","22,33125","4,51","0,3356934","22,33113","4,51","0,3900528","22,33138","4,51","0,3401438","22,33138","4,51","0,3301302","22,33138","4,51","0,363032","22,33138",,,
,,,"4,52","0,3242493","22,38138","4,52","0,2657572","22,38125","4,52","0,3277461","22,38125","4,52","0,3911654","22,38125","4,52","0,3420512","22,38138","4,52","0,3301302","22,3815","4,52","0,3638268","22,3815",,,
,,,"4,53","0,3314018","22,4315","4,53","0,2717972","22,43125","4,53","0,325044","22,43138","4,53","0,3921191","22,43113","4,53","0,3428459","22,4315","4,53","0,3304482","22,43138","4,53","0,3674825","22,43138",,,
,,,"4,54","0,3369649","22,48138","4,54","0,2749761","22,48113","4,54","0,3190041","22,48138","4,54","0,3980001","22,48138","4,54","0,3441175","22,4815","4,54","0,3345807","22,48113","4,54","0,3655752","22,48113",,,
,,,"4,55","0,3401438","22,53138","4,55","0,2702077","22,53125","4,55","0,3134409","22,53113","4,55","0,401179","22,53138","4,55","0,3468195","22,53138","4,55","0,3433228","22,53113","4,55","0,3623962","22,53138",,,
,,,"4,56","0,3431638","22,5815","4,56","0,2705256","22,58125","4,56","0,3147125","22,58113","4,56","0,4059474","22,58113","4,56","0,3496806","22,5815","4,56","0,3534953","22,58138","4,56","0,3616015","22,58138",,,
,,,"4,57","0,3471375","22,63138","4,57","0,2729098","22,63113","4,57","0,3134409","22,63138","4,57","0,4181862","22,631","4,57","0,3527006","22,6315","4,57","0,3611247","22,63125","4,57","0,3555616","22,63125",,,
,,,"4,58","0,3511111","22,68138","4,58","0,2729098","22,68125","4,58","0,3091494","22,68125","4,58","0,4270872","22,68125","4,58","0,3550847","22,68138","4,58","0,3650983","22,68113","4,58","0,3447533","22,68113",,,
,,,"4,59","0,3560384","22,73125","4,59","0,2772013","22,73125","4,59","0,3094673","22,73113","4,59","0,4321734","22,73125","4,59","0,3563563","22,73125","4,59","0,3685951","22,73113","4,59","0,3383954","22,73125",,,
,,,"4,6","0,3646215","22,78138","4,6","0,281175","22,78125","4,6","0,30756","22,78113","4,6","0,4404386","22,781","4,6","0,3566742","22,78138","4,6","0,3722509","22,78138","4,6","0,3356934","22,78125",,,
,,,"4,61","0,3743172","22,83138","4,61","0,278155","22,83125","4,61","0,3039042","22,83138","4,61","0,4464785","22,831","4,61","0,357151","22,8315","4,61","0,3743172","22,83125","4,61","0,330925","22,83125",,,
