"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"54,78","0,3058116","273,6813","54,78","0,2668699","273,6813","54,78","0,3040632","273,6813","54,78","0,2985001","273,6813","54,78","0,2385775","273,6813","54,78","0,2377828","273,6813","54,78","0,2703667","273,6813","54,78","0,2366702","273,6813","54,78","0,231425","273,6813"
"54,79","0,3056526","273,7313","54,79","0,2683004","273,7313","54,79","0,3056526","273,7313","54,79","0,2989769","273,7313","54,79","0,2398491","273,7313","54,79","0,2388954","273,7313","54,79","0,2700488","273,7313","54,79","0,2388954","273,7313","54,79","0,2326965","273,7313"
"54,8","0,3072421","273,7813","54,8","0,2711614","273,7813","54,8","0,3066063","273,7813","54,8","0,2994537","273,7811","54,8","0,2414386","273,7813","54,8","0,2404849","273,7813","54,8","0,2706846","273,7813","54,8","0,2414386","273,7813","54,8","0,2334913","273,7813"
"54,81","0,3072421","273,8313","54,81","0,2727509","273,8313","54,81","0,3066063","273,8313","54,81","0,2992948","273,8313","54,81","0,2425512","273,8313","54,81","0,2406438","273,8313","54,81","0,2706846","273,8313","54,81","0,2406438","273,8313","54,81","0,2338092","273,8313"
"54,82","0,3056526","273,8813","54,82","0,272274","273,8813","54,82","0,3058116","273,8813","54,82","0,2994537","273,8813","54,82","0,2428691","273,8813","54,82","0,2382596","273,8813","54,82","0,2690951","273,8813","54,82","0,2366702","273,8813","54,82","0,231425","273,8813"
"54,83","0,3069242","273,9314","54,83","0,2719561","273,9313","54,83","0,3050168","273,9313","54,83","0,2997716","273,9313","54,83","0,2412796","273,9313","54,83","0,2381007","273,9313","54,83","0,2668699","273,9313","54,83","0,2334913","273,9313","54,83","0,2293587","273,9313"
"54,84","0,3113747","273,9813","54,84","0,2738635","273,9813","54,84","0,30454","273,9813","54,84","0,3000895","273,9813","54,84","0,2382596","273,9813","54,84","0,2452533","273,9814","54,84","0,2659162","273,9813","54,84","0,2333323","273,9813","54,84","0,2306302","273,9813"
"54,85","0,3148715","274,0311","54,85","0,2764066","274,0311","54,85","0,3053347","274,0311","54,85","0,3008842","274,0311","54,85","0,2365112","274,0311","54,85","0,2473195","274,031","54,85","0,2651215","274,0311","54,85","0,2349218","274,0311","54,85","0,2330144","274,0311"
"54,86","0,3151894","274,0813","54,86","0,2778371","274,0813","54,86","0,3069242","274,0813","54,86","0,3008842","274,0813","54,86","0,2369881","274,0813","54,86","0,2293587","274,0813","54,86","0,2643267","274,0813","54,86","0,237306","274,0813","54,86","0,2326965","274,0813"
"54,87","0,313282","274,1313","54,87","0,2764066","274,1313","54,87","0,3069242","274,1313","54,87","0,2994537","274,1313","54,87","0,2377828","274,1311","54,87","0,2160072","274,1313","54,87","0,2632141","274,1313","54,87","0,2381007","274,1313","54,87","0,2317429","274,1313"
"54,88","0,3121694","274,1813","54,88","0,2756119","274,1813","54,88","0,30454","274,1813","54,88","0,2989769","274,1813","54,88","0,2382596","274,1813","54,88","0,2361933","274,1813","54,88","0,2628962","274,1813","54,88","0,237306","274,1813","54,88","0,2317429","274,1813"
"54,89","0,3137589","274,2311","54,89","0,2759298","274,2313","54,89","0,3024737","274,2311","54,89","0,2997716","274,2311","54,89","0,2388954","274,2311","54,89","0,2524058","274,2311","54,89","0,2643267","274,2313","54,89","0,2361933","274,2311","54,89","0,2301534","274,2311"
"54,9","0,313282","274,2813","54,9","0,2762477","274,2813","54,9","0,301679","274,2813","54,9","0,2989769","274,2811","54,9","0,2381007","274,2813","54,9","0,2366702","274,2813","54,9","0,2667109","274,2813","54,9","0,2358754","274,2811","54,9","0,228246","274,2813"
"54,91","0,3096263","274,3313","54,91","0,2764066","274,3313","54,91","0,3013611","274,3313","54,91","0,2981822","274,3313","54,91","0,2365112","274,3313","54,91","0,2298355","274,3313","54,91","0,2679825","274,3313","54,91","0,2350807","274,3313","54,91","0,228246","274,3313"
"54,92","0,3066063","274,3813","54,92","0,2764066","274,3813","54,92","0,3013611","274,3813","54,92","0,2992948","274,3813","54,92","0,2350807","274,3813","54,92","0,2436638","274,3814","54,92","0,2684593","274,3813","54,92","0,2325376","274,3813","54,92","0,2287229","274,3813"
"54,93","0,3061295","274,4313","54,93","0,2756119","274,4312","54,93","0,3024737","274,4313","54,93","0,3008842","274,4312","54,93","0,2350807","274,4312","54,93","0,2428691","274,4312","54,93","0,2695719","274,4312","54,93","0,2309481","274,4312","54,93","0,2290408","274,4312"
"54,94","0,3058116","274,4813","54,94","0,2756119","274,4813","54,94","0,3040632","274,4813","54,94","0,3018379","274,4813","54,94","0,237306","274,4813","54,94","0,2353986","274,4813","54,94","0,2708435","274,4813","54,94","0,231425","274,4813","54,94","0,2306302","274,4813"
"54,95","0,3048579","274,5313","54,95","0,2748171","274,5313","54,95","0,3042221","274,5313","54,95","0,3032684","274,5313","54,95","0,2388954","274,5313","54,95","0,2377828","274,5313","54,95","0,2698898","274,5313","54,95","0,2325376","274,5313","54,95","0,2322197","274,5313"
"54,96","0,30454","274,5814","54,96","0,272433","274,5814","54,96","0,3032684","274,5813","54,96","0,3040632","274,5813","54,96","0,2377828","274,5813","54,96","0,2346039","274,5813","54,96","0,266393","274,5813","54,96","0,2317429","274,5814","54,96","0,2317429","274,5813"
"54,97","0,3050168","274,6311","54,97","0,2695719","274,6313","54,97","0,3010432","274,6311","54,97","0,3024737","274,6311","54,97","0,2353986","274,6311","54,97","0,2298355","274,6311","54,97","0,2624194","274,6311","54,97","0,2298355","274,6311","54,97","0,2309481","274,6311"
"54,98","0,3077189","274,6813","54,98","0,2695719","274,6813","54,98","0,3000895","274,6813","54,98","0,3013611","274,6813","54,98","0,234286","274,6813","54,98","0,2353986","274,6813","54,98","0,260512","274,6812","54,98","0,2287229","274,6813","54,98","0,2311071","274,6812"
"54,99","0,3105799","274,7313","54,99","0,2716382","274,7313","54,99","0,2992948","274,7313","54,99","0,3024737","274,7313","54,99","0,234286","274,7313","54,99","0,2361933","274,7313","54,99","0,2608299","274,7313","54,99","0,2290408","274,7313","54,99","0,2306302","274,7313"
"55","0,3112157","274,7813","55","0,2740224","274,7813","55","0,298659","274,7813","55","0,3021558","274,7813","55","0,2338092","274,7813","55","0,2330144","274,7813","55","0,2611478","274,7813","55","0,2309481","274,7813","55","0,2298355","274,7813"
"55,01","0,3105799","274,8313","55,01","0,2754529","274,8313","55,01","0,2997716","274,8313","55,01","0,3008842","274,8313","55,01","0,2317429","274,8313","55,01","0,237306","274,8313","55,01","0,2611478","274,8313","55,01","0,2326965","274,8313","55,01","0,2317429","274,8313"
"55,02","0,3108978","274,8813","55,02","0,2740224","274,8813","55,02","0,3008842","274,8813","55,02","0,2989769","274,8813","55,02","0,2290408","274,8813","55,02","0,2381007","274,8813","55,02","0,2613068","274,8813","55,02","0,2334913","274,8813","55,02","0,2338092","274,8813"
"55,03","0,3105799","274,9313","55,03","0,2716382","274,9313","55,03","0,3010432","274,9313","55,03","0,2973875","274,9313","55,03","0,2279282","274,9313","55,03","0,2366702","274,9313","55,03","0,2619425","274,9313","55,03","0,2346039","274,9313","55,03","0,234286","274,9312"
"55,04","0,3085136","274,9813","55,04","0,2716382","274,9813","55,04","0,3013611","274,9813","55,04","0,2973875","274,9813","55,04","0,2287229","274,9813","55,04","0,2412796","274,9813","55,04","0,2627373","274,9813","55,04","0,2366702","274,9813","55,04","0,234127","274,9814"
"55,05","0,3064474","275,0311","55,05","0,272433","275,0311","55,05","0,3018379","275,0311","55,05","0,2981822","275,0311","55,05","0,2306302","275,0311","55,05","0,2412796","275,0311","55,05","0,2616247","275,0311","55,05","0,2374649","275,0311","55,05","0,2330144","275,0311"
"55,06","0,3053347","275,0813","55,06","0,272433","275,0813","55,06","0,3021558","275,0813","55,06","0,298659","275,0813","55,06","0,2322197","275,0813","55,06","0,2361933","275,0813","55,06","0,2589226","275,0813","55,06","0,2365112","275,0813","55,06","0,2326965","275,0813"
"55,07","0,3053347","275,1311","55,07","0,2719561","275,1313","55,07","0,3024737","275,1311","55,07","0,2992948","275,1313","55,07","0,2338092","275,1313","55,07","0,2385775","275,1313","55,07","0,2565384","275,1311","55,07","0,2349218","275,1311","55,07","0,2333323","275,1311"
"55,08","0,3058116","275,1814","55,08","0,2716382","275,1813","55,08","0,3018379","275,1813","55,08","0,298659","275,1813","55,08","0,2358754","275,1813","55,08","0,2409617","275,1813","55,08","0,2563795","275,1813","55,08","0,234286","275,1813","55,08","0,2349218","275,1813"
"55,09","0,3066063","275,2313","55,09","0,2706846","275,2313","55,09","0,3013611","275,2313","55,09","0,2961159","275,2311","55,09","0,2374649","275,2313","55,09","0,2377828","275,2313","55,09","0,2573331","275,2311","55,09","0,234127","275,2313","55,09","0,2350807","275,2311"
"55,1","0,3069242","275,2813","55,1","0,2690951","275,2813","55,1","0,301679","275,2813","55,1","0,2938906","275,2813","55,1","0,237306","275,2813","55,1","0,2396901","275,2813","55,1","0,2565384","275,2813","55,1","0,2333323","275,2813","55,1","0,2334913","275,2811"
"55,11","0,307401","275,3313","55,11","0,2695719","275,3313","55,11","0,3008842","275,3313","55,11","0,2946854","275,3314","55,11","0,2361933","275,3313","55,11","0,2438227","275,3313","55,11","0,2555847","275,3313","55,11","0,2322197","275,3313","55,11","0,2319018","275,3314"
"55,12","0,3077189","275,3814","55,12","0,2703667","275,3813","55,12","0,2994537","275,3813","55,12","0,2961159","275,3813","55,12","0,2357165","275,3813","55,12","0,2406438","275,3813","55,12","0,2549489","275,3813","55,12","0,2317429","275,3813","55,12","0,2317429","275,3813"
"55,13","0,3081957","275,4313","55,13","0,2698898","275,4313","55,13","0,3000895","275,4312","55,13","0,2973875","275,4313","55,13","0,2369881","275,4313","55,13","0,2385775","275,4312","55,13","0,2555847","275,4313","55,13","0,2333323","275,4313","55,13","0,2325376","275,4312"
"55,14","0,3088315","275,4814","55,14","0,2695719","275,4814","55,14","0,3008842","275,4814","55,14","0,298659","275,4813","55,14","0,2382596","275,4813","55,14","0,2404849","275,4814","55,14","0,2565384","275,4813","55,14","0,2365112","275,4813","55,14","0,2330144","275,4814"
"55,15","0,3081957","275,5313","55,15","0,2703667","275,5313","55,15","0,2997716","275,5313","55,15","0,2981822","275,5313","55,15","0,2382596","275,5313","55,15","0,240167","275,5313","55,15","0,2581278","275,5313","55,15","0,2374649","275,5314","55,15","0,2319018","275,5313"
"55,16","0,3077189","275,5814","55,16","0,2706846","275,5814","55,16","0,2994537","275,5814","55,16","0,2961159","275,5814","55,16","0,2382596","275,5814","55,16","0,2390544","275,5814","55,16","0,2597173","275,5814","55,16","0,2350807","275,5814","55,16","0,2293587","275,5814"
"55,17","0,307401","275,6313","55,17","0,2692541","275,6313","55,17","0,2997716","275,6311","55,17","0,2953211","275,6313","55,17","0,2390544","275,6311","55,17","0,2390544","275,6313","55,17","0,2613068","275,6313","55,17","0,2322197","275,6313","55,17","0,2271334","275,6313"
"55,18","0,3058116","275,6814","55,18","0,2683004","275,6814","55,18","0,2989769","275,6814","55,18","0,2961159","275,6814","55,18","0,2417564","275,6814","55,18","0,2369881","275,6813","55,18","0,2621015","275,6813","55,18","0,2309481","275,6814","55,18","0,2277692","275,6814"
"55,19","0,3050168","275,7314","55,19","0,2668699","275,7313","55,19","0,2973875","275,7314","55,19","0,295798","275,7314","55,19","0,2444585","275,7314","55,19","0,2377828","275,7314","55,19","0,2600352","275,7314","55,19","0,2309481","275,7314","55,19","0,2293587","275,7313"
"55,2","0,3058116","275,7814","55,2","0,266393","275,7813","55,2","0,2962748","275,7814","55,2","0,2950033","275,7813","55,2","0,2457301","275,7814","55,2","0,2409617","275,7813","55,2","0,2565384","275,7813","55,2","0,2317429","275,7813","55,2","0,2309481","275,7814"
"55,21","0,3077189","275,8313","55,21","0,2667109","275,8313","55,21","0,2953211","275,8313","55,21","0,295798","275,8314","55,21","0,2449353","275,8313","55,21","0,2404849","275,8313","55,21","0,2555847","275,8313","55,21","0,2330144","275,8314","55,21","0,2319018","275,8313"
"55,22","0,3080368","275,8813","55,22","0,2652804","275,8813","55,22","0,2945264","275,8813","55,22","0,2965927","275,8813","55,22","0,243028","275,8814","55,22","0,2393723","275,8814","55,22","0,257651","275,8813","55,22","0,2330144","275,8813","55,22","0,2325376","275,8814"
"55,23","0,3069242","275,9314","55,23","0,2640088","275,9314","55,23","0,2942085","275,9314","55,23","0,295798","275,9314","55,23","0,2414386","275,9314","55,23","0,2417564","275,9314","55,23","0,2592405","275,9314","55,23","0,2317429","275,9314","55,23","0,2319018","275,9314"
"55,24","0,3064474","275,9813","55,24","0,2660751","275,9814","55,24","0,2937317","275,9814","55,24","0,2953211","275,9813","55,24","0,2417564","275,9814","55,24","0,2417564","275,9814","55,24","0,2592405","275,9814","55,24","0,2301534","275,9814","55,24","0,2309481","275,9814"
"55,25","0,3064474","276,0311","55,25","0,2703667","276,0311","55,25","0,2942085","276,0311","55,25","0,2961159","276,0311","55,25","0,243028","276,0311","55,25","0,2390544","276,0311","55,25","0,2587636","276,0311","55,25","0,2290408","276,0311","55,25","0,2303123","276,0311"
"55,26","0,3064474","276,0813","55,26","0,272274","276,0813","55,26","0,2954801","276,0813","55,26","0,2970695","276,0813","55,26","0,2438227","276,0813","55,26","0,2382596","276,0813","55,26","0,2581278","276,0813","55,26","0,2279282","276,0813","55,26","0,2290408","276,0813"
"55,27","0,3056526","276,1313","55,27","0,2700488","276,1314","55,27","0,2946854","276,1313","55,27","0,2962748","276,1314","55,27","0,2444585","276,1313","55,27","0,237306","276,1314","55,27","0,2568563","276,1313","55,27","0,2279282","276,1313","55,27","0,2271334","276,1313"
"55,28","0,3058116","276,1814","55,28","0,2659162","276,1814","55,28","0,292937","276,1814","55,28","0,2946854","276,1813","55,28","0,2457301","276,1813","55,28","0,2357165","276,1814","55,28","0,2549489","276,1813","55,28","0,2290408","276,1814","55,28","0,225544","276,1813"
"55,29","0,3085136","276,2311","55,29","0,2628962","276,2313","55,29","0,2926191","276,2311","55,29","0,2937317","276,2311","55,29","0,2470016","276,2311","55,29","0,2381007","276,2313","55,29","0,2544721","276,2313","55,29","0,2298355","276,2311","55,29","0,2250671","276,2313"
"55,3","0,3101031","276,2811","55,3","0,2628962","276,2811","55,3","0,2937317","276,2811","55,3","0,2937317","276,2811","55,3","0,2477964","276,2811","55,3","0,2404849","276,2811","55,3","0,2557437","276,2811","55,3","0,2293587","276,2811","55,3","0,225544","276,2811"
"55,31","0,3093084","276,3313","55,31","0,2628962","276,3313","55,31","0,2946854","276,3313","55,31","0,2942085","276,3311","55,31","0,2484322","276,3313","55,31","0,2398491","276,3313","55,31","0,2581278","276,3313","55,31","0,228246","276,3313","55,31","0,2277692","276,3313"
"55,32","0,3081957","276,3813","55,32","0,2600352","276,3813","55,32","0,2942085","276,3813","55,32","0,2946854","276,3813","55,32","0,2492269","276,3813","55,32","0,2388954","276,3813","55,32","0,2603531","276,3813","55,32","0,2263387","276,3813","55,32","0,2298355","276,3813"
"55,33","0,3081957","276,4312","55,33","0,2579689","276,4312","55,33","0,2921422","276,4312","55,33","0,2946854","276,4312","55,33","0,248909","276,4312","55,33","0,2377828","276,4312","55,33","0,2624194","276,4312","55,33","0,2250671","276,4312","55,33","0,2303123","276,4312"
"55,34","0,3081957","276,4811","55,34","0,2603531","276,4811","55,34","0,2902349","276,4811","55,34","0,2942085","276,4811","55,34","0,2485911","276,4811","55,34","0,2374649","276,4811","55,34","0,2643267","276,4811","55,34","0,2247493","276,4811","55,34","0,231425","276,4811"
"55,35","0,307401","276,5311","55,35","0,2640088","276,5313","55,35","0,2891223","276,5311","55,35","0,2945264","276,5311","55,35","0,2497037","276,5313","55,35","0,2381007","276,5313","55,35","0,2648036","276,5311","55,35","0,2250671","276,5313","55,35","0,2346039","276,5311"
"55,36","0,3061295","276,5813","55,36","0,2651215","276,5813","55,36","0,2883275","276,5813","55,36","0,2961159","276,5813","55,36","0,2500216","276,5813","55,36","0,2382596","276,5813","55,36","0,263532","276,5813","55,36","0,225385","276,5813","55,36","0,2357165","276,5813"
"55,37","0,3050168","276,631","55,37","0,2632141","276,631","55,37","0,2867381","276,6311","55,37","0,2961159","276,631","55,37","0,2493858","276,631","55,37","0,2358754","276,6311","55,37","0,260512","276,631","55,37","0,2258619","276,631","55,37","0,2334913","276,631"
"55,38","0,3053347","276,6812","55,38","0,2600352","276,6812","55,38","0,2862612","276,6812","55,38","0,295798","276,6813","55,38","0,2493858","276,6812","55,38","0,2333323","276,6812","55,38","0,2579689","276,6813","55,38","0,2258619","276,6812","55,38","0,2319018","276,6812"
"55,39","0,30454","276,7313","55,39","0,2581278","276,7313","55,39","0,2873739","276,7313","55,39","0,2970695","276,7311","55,39","0,2500216","276,7313","55,39","0,231425","276,7313","55,39","0,2571742","276,7313","55,39","0,2247493","276,7311","55,39","0,231425","276,7311"
"55,4","0,3029505","276,7811","55,4","0,2597173","276,7813","55,4","0,2883275","276,7813","55,4","0,298659","276,7811","55,4","0,2493858","276,7811","55,4","0,2311071","276,7813","55,4","0,2584457","276,7811","55,4","0,2230008","276,7813","55,4","0,2306302","276,7811"
